Scenario,Test_Stream,Model,Batch_Idx,F1-Score
S4_Stream,KDD,M3_IsolationForest,153,0.0
S4_Stream,KDD,M1_LogisticRegression,154,0.0
S4_Stream,KDD,M2_XGBoost,154,0.0
S4_Stream,KDD,M3_IsolationForest,154,0.0
S4_Stream,KDD,M1_LogisticRegression,155,0.0
S4_Stream,KDD,M2_XGBoost,155,0.0
S4_Stream,KDD,M3_IsolationForest,155,0.0
S4_Stream,KDD,M1_LogisticRegression,156,0.003992015968063872
S4_Stream,KDD,M2_XGBoost,156,0.13793103448275862
S4_Stream,KDD,M3_IsolationForest,156,0.005681818181818182
S4_Stream,KDD,M1_LogisticRegression,157,0.8801791713325868
S4_Stream,KDD,M2_XGBoost,157,0.9930511686670878
S4_Stream,KDD,M3_IsolationForest,157,0.9097222222222222
S4_Stream,KDD,M1_LogisticRegression,158,0.9994997498749375
S4_Stream,KDD,M2_XGBoost,158,1.0
S4_Stream,KDD,M3_IsolationForest,158,0.9994997498749375
S4_Stream,KDD,M1_LogisticRegression,159,1.0
S4_Stream,KDD,M2_XGBoost,159,1.0
S4_Stream,KDD,M3_IsolationForest,159,1.0
S4_Stream,KDD,M1_LogisticRegression,160,0.9994997498749375
S4_Stream,KDD,M2_XGBoost,160,0.9994997498749375
S4_Stream,KDD,M3_IsolationForest,160,0.9994997498749375
S4_Stream,KDD,M1_LogisticRegression,161,1.0
S4_Stream,KDD,M2_XGBoost,161,1.0
S4_Stream,KDD,M3_IsolationForest,161,1.0
S4_Stream,KDD,M1_LogisticRegression,162,0.9974937343358395
S4_Stream,KDD,M2_XGBoost,162,1.0
S4_Stream,KDD,M3_IsolationForest,162,0.9984947315604616
S4_Stream,KDD,M1_LogisticRegression,163,0.9964877069744105
S4_Stream,KDD,M2_XGBoost,163,1.0
S4_Stream,KDD,M3_IsolationForest,163,0.9969879518072289
S4_Stream,KDD,M1_LogisticRegression,164,0.998998998998999
S4_Stream,KDD,M2_XGBoost,164,1.0
S4_Stream,KDD,M3_IsolationForest,164,1.0
S4_Stream,KDD,M1_LogisticRegression,165,0.9974937343358395
S4_Stream,KDD,M2_XGBoost,165,1.0
S4_Stream,KDD,M3_IsolationForest,165,0.9979939819458375
S4_Stream,KDD,M1_LogisticRegression,166,0.9924433249370277
S4_Stream,KDD,M2_XGBoost,166,1.0
S4_Stream,KDD,M3_IsolationForest,166,0.9974683544303797
S4_Stream,KDD,M1_LogisticRegression,167,0.9964877069744105
S4_Stream,KDD,M2_XGBoost,167,1.0
S4_Stream,KDD,M3_IsolationForest,167,0.9979899497487437
S4_Stream,KDD,M1_LogisticRegression,168,0.9959839357429718
S4_Stream,KDD,M2_XGBoost,168,1.0
S4_Stream,KDD,M3_IsolationForest,168,0.9959839357429718
S4_Stream,KDD,M1_LogisticRegression,169,0.9909182643794148
S4_Stream,KDD,M2_XGBoost,169,0.9994910941475827
S4_Stream,KDD,M3_IsolationForest,169,0.9939271255060729
S4_Stream,KDD,M1_LogisticRegression,170,0.9924433249370277
S4_Stream,KDD,M2_XGBoost,170,1.0
S4_Stream,KDD,M3_IsolationForest,170,0.9959555106167847
S4_Stream,KDD,M1_LogisticRegression,171,0.9964877069744105
S4_Stream,KDD,M2_XGBoost,171,1.0
S4_Stream,KDD,M3_IsolationForest,171,0.9974886991461577
S4_Stream,KDD,M1_LogisticRegression,172,0.9944695827048768
S4_Stream,KDD,M2_XGBoost,172,1.0
S4_Stream,KDD,M3_IsolationForest,172,0.9959718026183283
S4_Stream,KDD,M1_LogisticRegression,173,0.9964877069744105
S4_Stream,KDD,M2_XGBoost,173,1.0
S4_Stream,KDD,M3_IsolationForest,173,0.9969879518072289
S4_Stream,KDD,M1_LogisticRegression,174,0.9954796584630838
S4_Stream,KDD,M2_XGBoost,174,1.0
S4_Stream,KDD,M3_IsolationForest,174,0.9969818913480886
S4_Stream,KDD,M1_LogisticRegression,175,0.9969909729187563
S4_Stream,KDD,M2_XGBoost,175,1.0
S4_Stream,KDD,M3_IsolationForest,175,0.9994972347913524
S4_Stream,KDD,M1_LogisticRegression,176,0.9984977466199298
S4_Stream,KDD,M2_XGBoost,176,1.0
S4_Stream,KDD,M3_IsolationForest,176,0.998997995991984
S4_Stream,KDD,M1_LogisticRegression,177,0.9253089736700698
S4_Stream,KDD,M2_XGBoost,177,0.9653145208700764
S4_Stream,KDD,M3_IsolationForest,177,0.9529607083563918
S4_Stream,KDD,M1_LogisticRegression,178,1.0
S4_Stream,KDD,M2_XGBoost,178,0.0
S4_Stream,KDD,M3_IsolationForest,178,1.0
S4_Stream,KDD,M1_LogisticRegression,179,1.0
S4_Stream,KDD,M2_XGBoost,179,0.0
S4_Stream,KDD,M3_IsolationForest,179,1.0
S4_Stream,KDD,M1_LogisticRegression,180,1.0
S4_Stream,KDD,M2_XGBoost,180,0.0
S4_Stream,KDD,M3_IsolationForest,180,1.0
S4_Stream,KDD,M1_LogisticRegression,181,1.0
S4_Stream,KDD,M2_XGBoost,181,0.0
S4_Stream,KDD,M3_IsolationForest,181,1.0
S4_Stream,KDD,M1_LogisticRegression,182,1.0
S4_Stream,KDD,M2_XGBoost,182,0.0
S4_Stream,KDD,M3_IsolationForest,182,1.0
S4_Stream,KDD,M1_LogisticRegression,183,1.0
S4_Stream,KDD,M2_XGBoost,183,0.0
S4_Stream,KDD,M3_IsolationForest,183,1.0
S4_Stream,KDD,M1_LogisticRegression,184,1.0
S4_Stream,KDD,M2_XGBoost,184,0.0
S4_Stream,KDD,M3_IsolationForest,184,1.0
S4_Stream,KDD,M1_LogisticRegression,185,1.0
S4_Stream,KDD,M2_XGBoost,185,0.0
S4_Stream,KDD,M3_IsolationForest,185,1.0
S4_Stream,KDD,M1_LogisticRegression,186,1.0
S4_Stream,KDD,M2_XGBoost,186,0.0
S4_Stream,KDD,M3_IsolationForest,186,1.0
S4_Stream,KDD,M1_LogisticRegression,187,1.0
S4_Stream,KDD,M2_XGBoost,187,0.0
S4_Stream,KDD,M3_IsolationForest,187,1.0
S4_Stream,KDD,M1_LogisticRegression,188,1.0
S4_Stream,KDD,M2_XGBoost,188,0.0
S4_Stream,KDD,M3_IsolationForest,188,1.0
S4_Stream,KDD,M1_LogisticRegression,189,1.0
S4_Stream,KDD,M2_XGBoost,189,0.0
S4_Stream,KDD,M3_IsolationForest,189,1.0
S4_Stream,KDD,M1_LogisticRegression,190,1.0
S4_Stream,KDD,M2_XGBoost,190,0.0
S4_Stream,KDD,M3_IsolationForest,190,1.0
S4_Stream,KDD,M1_LogisticRegression,191,1.0
S4_Stream,KDD,M2_XGBoost,191,0.0
S4_Stream,KDD,M3_IsolationForest,191,1.0
S4_Stream,KDD,M1_LogisticRegression,192,1.0
S4_Stream,KDD,M2_XGBoost,192,0.0
S4_Stream,KDD,M3_IsolationForest,192,1.0
S4_Stream,KDD,M1_LogisticRegression,193,1.0
S4_Stream,KDD,M2_XGBoost,193,0.0
S4_Stream,KDD,M3_IsolationForest,193,1.0
S4_Stream,KDD,M1_LogisticRegression,194,1.0
S4_Stream,KDD,M2_XGBoost,194,0.0
S4_Stream,KDD,M3_IsolationForest,194,1.0
S4_Stream,KDD,M1_LogisticRegression,195,1.0
S4_Stream,KDD,M2_XGBoost,195,0.0
S4_Stream,KDD,M3_IsolationForest,195,1.0
S4_Stream,KDD,M1_LogisticRegression,196,1.0
S4_Stream,KDD,M2_XGBoost,196,0.0
S4_Stream,KDD,M3_IsolationForest,196,1.0
S4_Stream,KDD,M1_LogisticRegression,197,1.0
S4_Stream,KDD,M2_XGBoost,197,0.0
S4_Stream,KDD,M3_IsolationForest,197,1.0
S4_Stream,KDD,M1_LogisticRegression,198,1.0
S4_Stream,KDD,M2_XGBoost,198,0.0
S4_Stream,KDD,M3_IsolationForest,198,1.0
S4_Stream,KDD,M1_LogisticRegression,199,1.0
S4_Stream,KDD,M2_XGBoost,199,0.0
S4_Stream,KDD,M3_IsolationForest,199,1.0
S4_Stream,KDD,M1_LogisticRegression,200,1.0
S4_Stream,KDD,M2_XGBoost,200,0.0
S4_Stream,KDD,M3_IsolationForest,200,1.0
S4_Stream,KDD,M1_LogisticRegression,201,1.0
S4_Stream,KDD,M2_XGBoost,201,0.0
S4_Stream,KDD,M3_IsolationForest,201,1.0
S4_Stream,KDD,M1_LogisticRegression,202,1.0
S4_Stream,KDD,M2_XGBoost,202,0.0
S4_Stream,KDD,M3_IsolationForest,202,1.0
S4_Stream,KDD,M1_LogisticRegression,203,1.0
S4_Stream,KDD,M2_XGBoost,203,0.0
S4_Stream,KDD,M3_IsolationForest,203,1.0
S4_Stream,KDD,M1_LogisticRegression,204,1.0
S4_Stream,KDD,M2_XGBoost,204,0.0
S4_Stream,KDD,M3_IsolationForest,204,1.0
S4_Stream,KDD,M1_LogisticRegression,205,1.0
S4_Stream,KDD,M2_XGBoost,205,0.0
S4_Stream,KDD,M3_IsolationForest,205,1.0
S4_Stream,KDD,M1_LogisticRegression,206,1.0
S4_Stream,KDD,M2_XGBoost,206,0.0
S4_Stream,KDD,M3_IsolationForest,206,1.0
S4_Stream,KDD,M1_LogisticRegression,207,1.0
S4_Stream,KDD,M2_XGBoost,207,0.0
S4_Stream,KDD,M3_IsolationForest,207,1.0
S4_Stream,KDD,M1_LogisticRegression,208,1.0
S4_Stream,KDD,M2_XGBoost,208,0.0
S4_Stream,KDD,M3_IsolationForest,208,1.0
S4_Stream,KDD,M1_LogisticRegression,209,1.0
S4_Stream,KDD,M2_XGBoost,209,0.0
S4_Stream,KDD,M3_IsolationForest,209,1.0
S4_Stream,KDD,M1_LogisticRegression,210,0.5152190051967335
S4_Stream,KDD,M2_XGBoost,210,0.004987531172069825
S4_Stream,KDD,M3_IsolationForest,210,0.5951972555746141
S4_Stream,KDD,M1_LogisticRegression,211,0.00796812749003984
S4_Stream,KDD,M2_XGBoost,211,0.2608695652173913
S4_Stream,KDD,M3_IsolationForest,211,0.01092896174863388
S4_Stream,KDD,M1_LogisticRegression,212,0.00796812749003984
S4_Stream,KDD,M2_XGBoost,212,0.25806451612903225
S4_Stream,KDD,M3_IsolationForest,212,0.010973936899862825
S4_Stream,KDD,M1_LogisticRegression,213,0.009950248756218905
S4_Stream,KDD,M2_XGBoost,213,0.29411764705882354
S4_Stream,KDD,M3_IsolationForest,213,0.011444921316165951
S4_Stream,KDD,M1_LogisticRegression,214,0.013902681231380337
S4_Stream,KDD,M2_XGBoost,214,0.32558139534883723
S4_Stream,KDD,M3_IsolationForest,214,0.01891891891891892
S4_Stream,KDD,M1_LogisticRegression,215,0.9077007099945386
S4_Stream,KDD,M2_XGBoost,215,0.0024009603841536613
S4_Stream,KDD,M3_IsolationForest,215,0.9197565024903155
S4_Stream,KDD,M1_LogisticRegression,216,1.0
S4_Stream,KDD,M2_XGBoost,216,1.0
S4_Stream,KDD,M3_IsolationForest,216,1.0
S4_Stream,KDD,M1_LogisticRegression,217,1.0
S4_Stream,KDD,M2_XGBoost,217,1.0
S4_Stream,KDD,M3_IsolationForest,217,1.0
S4_Stream,KDD,M1_LogisticRegression,218,1.0
S4_Stream,KDD,M2_XGBoost,218,1.0
S4_Stream,KDD,M3_IsolationForest,218,1.0
S4_Stream,KDD,M1_LogisticRegression,219,1.0
S4_Stream,KDD,M2_XGBoost,219,1.0
S4_Stream,KDD,M3_IsolationForest,219,1.0
S4_Stream,KDD,M1_LogisticRegression,220,1.0
S4_Stream,KDD,M2_XGBoost,220,1.0
S4_Stream,KDD,M3_IsolationForest,220,1.0
S4_Stream,KDD,M1_LogisticRegression,221,1.0
S4_Stream,KDD,M2_XGBoost,221,1.0
S4_Stream,KDD,M3_IsolationForest,221,1.0
S4_Stream,KDD,M1_LogisticRegression,222,1.0
S4_Stream,KDD,M2_XGBoost,222,1.0
S4_Stream,KDD,M3_IsolationForest,222,1.0
S4_Stream,KDD,M1_LogisticRegression,223,1.0
S4_Stream,KDD,M2_XGBoost,223,1.0
S4_Stream,KDD,M3_IsolationForest,223,1.0
S4_Stream,KDD,M1_LogisticRegression,224,1.0
S4_Stream,KDD,M2_XGBoost,224,1.0
S4_Stream,KDD,M3_IsolationForest,224,1.0
S4_Stream,KDD,M1_LogisticRegression,225,0.8610478359908884
S4_Stream,KDD,M2_XGBoost,225,1.0
S4_Stream,KDD,M3_IsolationForest,225,0.877030162412993
S4_Stream,KDD,M1_LogisticRegression,226,0.013902681231380337
S4_Stream,KDD,M2_XGBoost,226,0.2222222222222222
S4_Stream,KDD,M3_IsolationForest,226,0.0213089802130898
S4_Stream,KDD,M1_LogisticRegression,227,0.3673469387755102
S4_Stream,KDD,M2_XGBoost,227,0.75
S4_Stream,KDD,M3_IsolationForest,227,0.47568710359408034
S4_Stream,KDD,M1_LogisticRegression,228,0.49962490622655664
S4_Stream,KDD,M2_XGBoost,228,0.8445945945945946
S4_Stream,KDD,M3_IsolationForest,228,0.6265286923800565
S4_Stream,KDD,M1_LogisticRegression,229,0.3700081499592502
S4_Stream,KDD,M2_XGBoost,229,0.8043478260869565
S4_Stream,KDD,M3_IsolationForest,229,0.5483091787439613
S4_Stream,KDD,M1_LogisticRegression,230,0.36065573770491804
S4_Stream,KDD,M2_XGBoost,230,0.6217391304347826
S4_Stream,KDD,M3_IsolationForest,230,0.6432748538011696
S4_Stream,KDD,M1_LogisticRegression,231,0.4447900466562986
S4_Stream,KDD,M2_XGBoost,231,0.9879101899827288
S4_Stream,KDD,M3_IsolationForest,231,0.6111111111111112
S4_Stream,KDD,M1_LogisticRegression,232,0.50187265917603
S4_Stream,KDD,M2_XGBoost,232,0.992548435171386
S4_Stream,KDD,M3_IsolationForest,232,0.6549364613880743
S4_Stream,KDD,M1_LogisticRegression,233,0.6945169712793734
S4_Stream,KDD,M2_XGBoost,233,0.553306342780027
S4_Stream,KDD,M3_IsolationForest,233,0.8147013782542113
S4_Stream,KDD,M1_LogisticRegression,234,1.0
S4_Stream,KDD,M2_XGBoost,234,0.0
S4_Stream,KDD,M3_IsolationForest,234,1.0
S4_Stream,KDD,M1_LogisticRegression,235,1.0
S4_Stream,KDD,M2_XGBoost,235,0.0
S4_Stream,KDD,M3_IsolationForest,235,1.0
S4_Stream,KDD,M1_LogisticRegression,236,1.0
S4_Stream,KDD,M2_XGBoost,236,0.0
S4_Stream,KDD,M3_IsolationForest,236,1.0
S4_Stream,KDD,M1_LogisticRegression,237,1.0
S4_Stream,KDD,M2_XGBoost,237,0.0
S4_Stream,KDD,M3_IsolationForest,237,1.0
S4_Stream,KDD,M1_LogisticRegression,238,1.0
S4_Stream,KDD,M2_XGBoost,238,0.0
S4_Stream,KDD,M3_IsolationForest,238,1.0
S4_Stream,KDD,M1_LogisticRegression,239,1.0
S4_Stream,KDD,M2_XGBoost,239,0.0
S4_Stream,KDD,M3_IsolationForest,239,1.0
S4_Stream,KDD,M1_LogisticRegression,240,1.0
S4_Stream,KDD,M2_XGBoost,240,0.0
S4_Stream,KDD,M3_IsolationForest,240,1.0
S4_Stream,KDD,M1_LogisticRegression,241,1.0
S4_Stream,KDD,M2_XGBoost,241,0.0
S4_Stream,KDD,M3_IsolationForest,241,1.0
S4_Stream,KDD,M1_LogisticRegression,242,1.0
S4_Stream,KDD,M2_XGBoost,242,0.0
S4_Stream,KDD,M3_IsolationForest,242,1.0
S4_Stream,KDD,M1_LogisticRegression,243,1.0
S4_Stream,KDD,M2_XGBoost,243,0.0
S4_Stream,KDD,M3_IsolationForest,243,1.0
S4_Stream,KDD,M1_LogisticRegression,244,1.0
S4_Stream,KDD,M2_XGBoost,244,0.0
S4_Stream,KDD,M3_IsolationForest,244,1.0
S4_Stream,KDD,M1_LogisticRegression,245,1.0
S4_Stream,KDD,M2_XGBoost,245,0.0
S4_Stream,KDD,M3_IsolationForest,245,1.0
S4_Stream,KDD,M1_LogisticRegression,246,1.0
S4_Stream,KDD,M2_XGBoost,246,0.0
S4_Stream,KDD,M3_IsolationForest,246,1.0
S4_Stream,KDD,M1_LogisticRegression,247,1.0
S4_Stream,KDD,M2_XGBoost,247,0.0
S4_Stream,KDD,M3_IsolationForest,247,1.0
S4_Stream,KDD,M1_LogisticRegression,248,1.0
S4_Stream,KDD,M2_XGBoost,248,0.0
S4_Stream,KDD,M3_IsolationForest,248,1.0
S4_Stream,KDD,M1_LogisticRegression,249,1.0
S4_Stream,KDD,M2_XGBoost,249,0.0
S4_Stream,KDD,M3_IsolationForest,249,1.0
S4_Stream,KDD,M1_LogisticRegression,250,1.0
S4_Stream,KDD,M2_XGBoost,250,0.0
S4_Stream,KDD,M3_IsolationForest,250,1.0
S4_Stream,KDD,M1_LogisticRegression,251,1.0
S4_Stream,KDD,M2_XGBoost,251,0.0
S4_Stream,KDD,M3_IsolationForest,251,1.0
S4_Stream,KDD,M1_LogisticRegression,252,1.0
S4_Stream,KDD,M2_XGBoost,252,0.0
S4_Stream,KDD,M3_IsolationForest,252,1.0
S4_Stream,KDD,M1_LogisticRegression,253,1.0
S4_Stream,KDD,M2_XGBoost,253,0.0
S4_Stream,KDD,M3_IsolationForest,253,1.0
S4_Stream,KDD,M1_LogisticRegression,254,1.0
S4_Stream,KDD,M2_XGBoost,254,0.0
S4_Stream,KDD,M3_IsolationForest,254,1.0
S4_Stream,KDD,M1_LogisticRegression,255,1.0
S4_Stream,KDD,M2_XGBoost,255,0.0
S4_Stream,KDD,M3_IsolationForest,255,1.0
S4_Stream,KDD,M1_LogisticRegression,256,1.0
S4_Stream,KDD,M2_XGBoost,256,0.0
S4_Stream,KDD,M3_IsolationForest,256,1.0
S4_Stream,KDD,M1_LogisticRegression,257,1.0
S4_Stream,KDD,M2_XGBoost,257,0.0
S4_Stream,KDD,M3_IsolationForest,257,1.0
S4_Stream,KDD,M1_LogisticRegression,258,1.0
S4_Stream,KDD,M2_XGBoost,258,0.0
S4_Stream,KDD,M3_IsolationForest,258,1.0
S4_Stream,KDD,M1_LogisticRegression,259,1.0
S4_Stream,KDD,M2_XGBoost,259,0.0
S4_Stream,KDD,M3_IsolationForest,259,1.0
S4_Stream,KDD,M1_LogisticRegression,260,1.0
S4_Stream,KDD,M2_XGBoost,260,0.0
S4_Stream,KDD,M3_IsolationForest,260,1.0
S4_Stream,KDD,M1_LogisticRegression,261,1.0
S4_Stream,KDD,M2_XGBoost,261,0.0
S4_Stream,KDD,M3_IsolationForest,261,1.0
S4_Stream,KDD,M1_LogisticRegression,262,1.0
S4_Stream,KDD,M2_XGBoost,262,0.0
S4_Stream,KDD,M3_IsolationForest,262,1.0
S4_Stream,KDD,M1_LogisticRegression,263,1.0
S4_Stream,KDD,M2_XGBoost,263,0.0
S4_Stream,KDD,M3_IsolationForest,263,1.0
S4_Stream,KDD,M1_LogisticRegression,264,1.0
S4_Stream,KDD,M2_XGBoost,264,0.0
S4_Stream,KDD,M3_IsolationForest,264,1.0
S4_Stream,KDD,M1_LogisticRegression,265,1.0
S4_Stream,KDD,M2_XGBoost,265,0.0
S4_Stream,KDD,M3_IsolationForest,265,1.0
S4_Stream,KDD,M1_LogisticRegression,266,1.0
S4_Stream,KDD,M2_XGBoost,266,0.0
S4_Stream,KDD,M3_IsolationForest,266,1.0
S4_Stream,KDD,M1_LogisticRegression,267,1.0
S4_Stream,KDD,M2_XGBoost,267,0.0
S4_Stream,KDD,M3_IsolationForest,267,1.0
S4_Stream,KDD,M1_LogisticRegression,268,1.0
S4_Stream,KDD,M2_XGBoost,268,0.0
S4_Stream,KDD,M3_IsolationForest,268,1.0
S4_Stream,KDD,M1_LogisticRegression,269,1.0
S4_Stream,KDD,M2_XGBoost,269,0.0
S4_Stream,KDD,M3_IsolationForest,269,1.0
S4_Stream,KDD,M1_LogisticRegression,270,1.0
S4_Stream,KDD,M2_XGBoost,270,0.0
S4_Stream,KDD,M3_IsolationForest,270,1.0
S4_Stream,KDD,M1_LogisticRegression,271,1.0
S4_Stream,KDD,M2_XGBoost,271,0.0
S4_Stream,KDD,M3_IsolationForest,271,1.0
S4_Stream,KDD,M1_LogisticRegression,272,1.0
S4_Stream,KDD,M2_XGBoost,272,0.0
S4_Stream,KDD,M3_IsolationForest,272,1.0
S4_Stream,KDD,M1_LogisticRegression,273,1.0
S4_Stream,KDD,M2_XGBoost,273,0.0
S4_Stream,KDD,M3_IsolationForest,273,1.0
S4_Stream,KDD,M1_LogisticRegression,274,1.0
S4_Stream,KDD,M2_XGBoost,274,0.0
S4_Stream,KDD,M3_IsolationForest,274,1.0
S4_Stream,KDD,M1_LogisticRegression,275,1.0
S4_Stream,KDD,M2_XGBoost,275,0.0
S4_Stream,KDD,M3_IsolationForest,275,1.0
S4_Stream,KDD,M1_LogisticRegression,276,1.0
S4_Stream,KDD,M2_XGBoost,276,0.0
S4_Stream,KDD,M3_IsolationForest,276,1.0
S4_Stream,KDD,M1_LogisticRegression,277,1.0
S4_Stream,KDD,M2_XGBoost,277,0.0
S4_Stream,KDD,M3_IsolationForest,277,1.0
S4_Stream,KDD,M1_LogisticRegression,278,1.0
S4_Stream,KDD,M2_XGBoost,278,0.0
S4_Stream,KDD,M3_IsolationForest,278,1.0
S4_Stream,KDD,M1_LogisticRegression,279,1.0
S4_Stream,KDD,M2_XGBoost,279,0.0
S4_Stream,KDD,M3_IsolationForest,279,1.0
S4_Stream,KDD,M1_LogisticRegression,280,1.0
S4_Stream,KDD,M2_XGBoost,280,0.0
S4_Stream,KDD,M3_IsolationForest,280,1.0
S4_Stream,KDD,M1_LogisticRegression,281,1.0
S4_Stream,KDD,M2_XGBoost,281,0.0
S4_Stream,KDD,M3_IsolationForest,281,1.0
S4_Stream,KDD,M1_LogisticRegression,282,0.6876640419947506
S4_Stream,KDD,M2_XGBoost,282,0.5879518072289157
S4_Stream,KDD,M3_IsolationForest,282,0.7876506024096386
S4_Stream,KDD,M1_LogisticRegression,283,0.5174203113417346
S4_Stream,KDD,M2_XGBoost,283,0.7236315086782377
S4_Stream,KDD,M3_IsolationForest,283,0.6698748796920115
S4_Stream,KDD,M1_LogisticRegression,284,0.19657348963029755
S4_Stream,KDD,M2_XGBoost,284,0.34768740031897927
S4_Stream,KDD,M3_IsolationForest,284,0.04736842105263158
S4_Stream,KDD,M1_LogisticRegression,285,0.4214680347277032
S4_Stream,KDD,M2_XGBoost,285,0.45223700120918986
S4_Stream,KDD,M3_IsolationForest,285,0.008097165991902834
S4_Stream,KDD,M1_LogisticRegression,286,0.21428571428571427
S4_Stream,KDD,M2_XGBoost,286,0.6469002695417789
S4_Stream,KDD,M3_IsolationForest,286,0.01309328968903437
S4_Stream,KDD,M1_LogisticRegression,287,0.24715162138475022
S4_Stream,KDD,M2_XGBoost,287,0.6666666666666666
S4_Stream,KDD,M3_IsolationForest,287,0.0034965034965034965
S4_Stream,KDD,M1_LogisticRegression,288,0.8808058198097369
S4_Stream,KDD,M2_XGBoost,288,0.07755581668625147
S4_Stream,KDD,M3_IsolationForest,288,0.9202898550724637
S4_Stream,KDD,M1_LogisticRegression,289,0.5152190051967335
S4_Stream,KDD,M2_XGBoost,289,0.4084507042253521
S4_Stream,KDD,M3_IsolationForest,289,0.5302013422818792
S4_Stream,KDD,M1_LogisticRegression,290,0.3221476510067114
S4_Stream,KDD,M2_XGBoost,290,0.7529411764705882
S4_Stream,KDD,M3_IsolationForest,290,0.22814814814814816
S4_Stream,KDD,M1_LogisticRegression,291,0.2920580700256191
S4_Stream,KDD,M2_XGBoost,291,0.6640776699029126
S4_Stream,KDD,M3_IsolationForest,291,0.0
S4_Stream,KDD,M1_LogisticRegression,292,0.8974641675854466
S4_Stream,KDD,M2_XGBoost,292,0.9302857142857143
S4_Stream,KDD,M3_IsolationForest,292,0.9169909208819714
S4_Stream,KDD,M1_LogisticRegression,293,1.0
S4_Stream,KDD,M2_XGBoost,293,1.0
S4_Stream,KDD,M3_IsolationForest,293,1.0
S4_Stream,KDD,M1_LogisticRegression,294,1.0
S4_Stream,KDD,M2_XGBoost,294,1.0
S4_Stream,KDD,M3_IsolationForest,294,1.0
S4_Stream,KDD,M1_LogisticRegression,295,1.0
S4_Stream,KDD,M2_XGBoost,295,1.0
S4_Stream,KDD,M3_IsolationForest,295,1.0
S4_Stream,KDD,M1_LogisticRegression,296,1.0
S4_Stream,KDD,M2_XGBoost,296,1.0
S4_Stream,KDD,M3_IsolationForest,296,1.0
S4_Stream,KDD,M1_LogisticRegression,297,1.0
S4_Stream,KDD,M2_XGBoost,297,1.0
S4_Stream,KDD,M3_IsolationForest,297,1.0
S4_Stream,KDD,M1_LogisticRegression,298,1.0
S4_Stream,KDD,M2_XGBoost,298,1.0
S4_Stream,KDD,M3_IsolationForest,298,1.0
S4_Stream,KDD,M1_LogisticRegression,299,1.0
S4_Stream,KDD,M2_XGBoost,299,1.0
S4_Stream,KDD,M3_IsolationForest,299,1.0
S4_Stream,KDD,M1_LogisticRegression,300,1.0
S4_Stream,KDD,M2_XGBoost,300,1.0
S4_Stream,KDD,M3_IsolationForest,300,1.0
S4_Stream,KDD,M1_LogisticRegression,301,1.0
S4_Stream,KDD,M2_XGBoost,301,1.0
S4_Stream,KDD,M3_IsolationForest,301,1.0
S4_Stream,KDD,M1_LogisticRegression,302,1.0
S4_Stream,KDD,M2_XGBoost,302,1.0
S4_Stream,KDD,M3_IsolationForest,302,1.0
S4_Stream,KDD,M1_LogisticRegression,303,0.998998998998999
S4_Stream,KDD,M2_XGBoost,303,1.0
S4_Stream,KDD,M3_IsolationForest,303,0.998998998998999
S4_Stream,KDD,M1_LogisticRegression,304,1.0
S4_Stream,KDD,M2_XGBoost,304,1.0
S4_Stream,KDD,M3_IsolationForest,304,1.0
S4_Stream,KDD,M1_LogisticRegression,305,1.0
S4_Stream,KDD,M2_XGBoost,305,1.0
S4_Stream,KDD,M3_IsolationForest,305,1.0
S4_Stream,KDD,M1_LogisticRegression,306,1.0
S4_Stream,KDD,M2_XGBoost,306,1.0
S4_Stream,KDD,M3_IsolationForest,306,1.0
S4_Stream,KDD,M1_LogisticRegression,307,1.0
S4_Stream,KDD,M2_XGBoost,307,1.0
S4_Stream,KDD,M3_IsolationForest,307,1.0
S4_Stream,KDD,M1_LogisticRegression,308,1.0
S4_Stream,KDD,M2_XGBoost,308,1.0
S4_Stream,KDD,M3_IsolationForest,308,1.0
S4_Stream,KDD,M1_LogisticRegression,309,0.7381703470031545
S4_Stream,KDD,M2_XGBoost,309,0.7983074753173484
S4_Stream,KDD,M3_IsolationForest,309,0.6903023983315955
S4_Stream,KDD,M1_LogisticRegression,310,0.5724482512491078
S4_Stream,KDD,M2_XGBoost,310,0.5920271416454622
S4_Stream,KDD,M3_IsolationForest,310,0.0
S4_Stream,KDD,M1_LogisticRegression,311,0.5853658536585366
S4_Stream,KDD,M2_XGBoost,311,0.5853658536585366
S4_Stream,KDD,M3_IsolationForest,311,0.0
S4_Stream,CORES,M1_LogisticRegression,0,0.6996098829648895
S4_Stream,CORES,M2_XGBoost,0,0.7071240105540897
S4_Stream,CORES,M3_IsolationForest,0,0.6996098829648895
S4_Stream,CORES,M1_LogisticRegression,1,0.6893840104849279
S4_Stream,CORES,M2_XGBoost,1,0.6999334664005322
S4_Stream,CORES,M3_IsolationForest,1,0.6893840104849279
S4_Stream,CORES,M1_LogisticRegression,2,0.7421383647798742
S4_Stream,CORES,M2_XGBoost,2,0.7544757033248082
S4_Stream,CORES,M3_IsolationForest,2,0.7421383647798742
S4_Stream,CORES,M1_LogisticRegression,3,0.7038237200259235
S4_Stream,CORES,M2_XGBoost,3,0.7135348226018396
S4_Stream,CORES,M3_IsolationForest,3,0.7038237200259235
S4_Stream,CORES,M1_LogisticRegression,4,0.695368558382257
S4_Stream,CORES,M2_XGBoost,4,0.7023102310231023
S4_Stream,CORES,M3_IsolationForest,4,0.695368558382257
S4_Stream,CORES,M1_LogisticRegression,5,0.6987638256343527
